Наименование,Описание,Рубрики,Адрес,Комментарий к адресу,Почтовый индекс,Микрорайон,Район,Город,Округ,Регион,Страна,Часы работы,Часовой пояс,Рейтинг,Количество отзывов,Телефон 1,Телефон 2,Телефон 3,E-mail 1,E-mail 2,E-mail 3,Веб-сайт 1,Веб-сайт 2,Веб-сайт 3,Instagram 1,Instagram 2,Instagram 3,Twitter 1,Twitter 2,Twitter 3,Facebook 1,Facebook 2,Facebook 3,ВКонтакте 1,ВКонтакте 2,ВКонтакте 3,WhatsApp 1,WhatsApp 2,WhatsApp 3,Viber 1,Viber 2,Viber 3,Telegram 1,Telegram 2,Telegram 3,YouTube 1,YouTube 2,YouTube 3,Skype 1,Skype 2,Skype 3,ID объекта,Широта,Долгота,ID здания,Название здания,ID этажа,Количество филиалов,ID сети,Название сети,Специализация сети,Главная рубрика,POI-категория,Кол-во рубрик,Кол-во атрибутов,Дата обновления,Удалён,ID сегмента,ID региона,2GIS URL,Тип,Ожидаемое кол-во (2GIS),Ссылка запроса
Винлаб,супермаркет напитков,Продуктовые магазины; Алкогольные напитки,"Новое Бисерово-2, к15",,142451,Новое Бисерово-2 м-н,,,Богородский городской округ,Московская область,Россия,Пн: 10:00-23:00; Вт: 10:00-23:00; Ср: 10:00-23:00; Чт: 10:00-23:00; Пт: 10:00-23:00; Сб: 10:00-23:00; Вс: 10:00-23:00 (Время продажи алкоголя ограничено.),+03:00,5.0,3,88003017755,,,,,,http://b2b.winelab.ru,http://max.ru/winelab_ru,,,,,,,,,,,https://vk.com/winelabru,,,,,,,,,https://t.me/winelab_chatbot,,,,,,,,,70000001093361281,55.784674,38.122573,70030076142215826,,,1163,70000001019234769,Винлаб,супермаркет напитков,Продуктовые магазины,shop,2,4,2026-07-07T13:29:28Z,,0,32,https://2gis.com/firm/70000001093361281,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Винлаб,супермаркет напитков,Продуктовые магазины; Алкогольные напитки,"улица Академика Челомея, 1а",1 этаж,117630,,Обручевский,Москва,,Москва,Россия,Пн: 10:00-23:00; Вт: 10:00-23:00; Ср: 10:00-23:00; Чт: 10:00-23:00; Пт: 10:00-23:00; Сб: 10:00-23:00; Вс: 10:00-23:00 (Время продажи алкоголя ограничено.),+03:00,5.0,3,88003017755,,,,,,http://b2b.winelab.ru,http://max.ru/winelab_ru,,,,,,,,,,,https://vk.com/winelabru,,,,,,,,,https://t.me/winelab_chatbot,,,,,,,,,70000001093167695,55.662999,37.537125,70030076284750801,,,1163,70000001019234769,Винлаб,супермаркет напитков,Продуктовые магазины,shop,2,7,2026-07-07T13:29:28Z,,0,32,https://2gis.com/firm/70000001093167695,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Винлаб,супермаркет напитков,Продуктовые магазины; Алкогольные напитки,"Ясеневая улица, 12 к7",1 этаж,115583,,Орехово-Борисово Южное,Москва,,Москва,Россия,Пн: 10:00-23:00; Вт: 10:00-23:00; Ср: 10:00-23:00; Чт: 10:00-23:00; Пт: 10:00-23:00; Сб: 10:00-23:00; Вс: 10:00-23:00 (Время продажи алкоголя ограничено.),+03:00,5.0,1,88003017755,,,,,,http://b2b.winelab.ru,http://max.ru/winelab_ru,,,,,,,,,,,https://vk.com/winelabru,,,,,,,,,https://t.me/winelab_chatbot,,,,,,,,,70000001093085230,55.600628,37.734359,70030076212123052,,,1163,70000001019234769,Винлаб,супермаркет напитков,Продуктовые магазины,shop,2,5,2026-07-07T13:29:28Z,,0,32,https://2gis.com/firm/70000001093085230,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Винлаб,супермаркет напитков,Продуктовые магазины; Алкогольные напитки,,,142530,,,Электрогорск,Павлово-Посадский городской округ,Московская область,Россия,Пн: 10:00-23:00; Вт: 10:00-23:00; Ср: 10:00-23:00; Чт: 10:00-23:00; Пт: 10:00-23:00; Сб: 10:00-23:00; Вс: 10:00-23:00 (Время продажи алкоголя ограничено.),+03:00,5.0,2,88003017755,,,,,,http://b2b.winelab.ru,http://max.ru/winelab_ru,,,,,,,,,,,https://vk.com/winelabru,,,,,,,,,https://t.me/winelab_chatbot,,,,,,,,,70000001093025777,55.879847,38.782207,70030076635905735,,,1163,70000001019234769,Винлаб,супермаркет напитков,Продуктовые магазины,shop,2,0,2026-07-07T13:29:28Z,,0,32,https://2gis.com/firm/70000001093025777,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Винлаб,супермаркет напитков,Продуктовые магазины; Алкогольные напитки,"улица Мира, 31",1 этаж,144007,,,Электросталь,Электросталь городской округ,Московская область,Россия,Пн: 10:00-23:00; Вт: 10:00-23:00; Ср: 10:00-23:00; Чт: 10:00-23:00; Пт: 10:00-23:00; Сб: 10:00-23:00; Вс: 10:00-23:00 (Время продажи алкоголя ограничено.),+03:00,4.9,4,88003017755,,,,,,http://b2b.winelab.ru,http://max.ru/winelab_ru,,,,,,,,,,,https://vk.com/winelabru,,,,,,,,,https://t.me/winelab_chatbot,,,,,,,,,70000001093025772,55.768699,38.449412,4504235283383056,ТЦ Рынок Мира,,1163,70000001019234769,Винлаб,супермаркет напитков,Продуктовые магазины,shop,2,3,2026-07-07T13:29:28Z,,0,32,https://2gis.com/firm/70000001093025772,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Винлаб,супермаркет напитков,Продуктовые магазины; Алкогольные напитки,"Новоалексеевская улица, 16 к5",1 этаж,129626,,Алексеевский,Москва,,Москва,Россия,Пн: 10:00-23:00; Вт: 10:00-23:00; Ср: 10:00-23:00; Чт: 10:00-23:00; Пт: 10:00-23:00; Сб: 10:00-23:00; Вс: 10:00-23:00 (Время продажи алкоголя ограничено.),+03:00,5.0,1,88003017755,,,,,,http://b2b.winelab.ru,http://max.ru/winelab_ru,,,,,,,,,,,https://vk.com/winelabru,,,,,,,,,https://t.me/winelab_chatbot,,,,,,,,,70000001093025770,55.808625,37.64845,70030076255915626,,,1163,70000001019234769,Винлаб,супермаркет напитков,Продуктовые магазины,shop,2,5,2026-07-07T13:29:28Z,,0,32,https://2gis.com/firm/70000001093025770,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Бристоль,магазин у дома,Продуктовые магазины; Алкогольные напитки,"улица Академика Скрябина, 12/27",,109377,,Рязанский,Москва,,Москва,Россия,Пн: 08:00-23:00; Вт: 08:00-23:00; Ср: 08:00-23:00; Чт: 08:00-23:00; Пт: 08:00-23:00; Сб: 08:00-23:00; Вс: 08:00-23:00 (Время продажи алкоголя ограничено.),+03:00,4.8,26,88002222002,,,,,,http://bristol.ru,,,,,,,,,,,,https://vk.com/bristol_retail,,,,,,,,,https://t.me/bristolretail,,,,,,,,,70000001036506149,55.713056,37.795672,4504235282583178,,,635,70000001018898719,Бристоль,магазин у дома,Продуктовые магазины,shop,2,5,2026-07-07T13:55:07Z,,0,32,https://2gis.com/firm/70000001036506149,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Бристоль,магазин у дома,Продуктовые магазины; Алкогольные напитки,"Профсоюзная улица, 7/12",1 этаж,117218,,Академический,Москва,,Москва,Россия,Пн: 08:00-23:00; Вт: 08:00-23:00; Ср: 08:00-23:00; Чт: 08:00-23:00; Пт: 08:00-23:00; Сб: 08:00-23:00; Вс: 08:00-23:00 (Время продажи алкоголя ограничено.),+03:00,4.8,33,88002222002,,,,,,http://bristol.ru,,,,,,,,,,,,https://vk.com/bristol_retail,,,,,,,,,https://t.me/bristolretail,,,,,,,,,70000001036469761,55.683635,37.569754,4504235282600815,,,635,70000001018898719,Бристоль,магазин у дома,Продуктовые магазины,shop,2,6,2026-07-07T13:55:51Z,,0,32,https://2gis.com/firm/70000001036469761,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Бристоль,магазин у дома,Продуктовые магазины; Алкогольные напитки,"улица Геологов, 3 ст1",1 этаж,143444,Опалиха м-н,,Красногорск,Красногорск городской округ,Московская область,Россия,Пн: 08:00-23:00; Вт: 08:00-23:00; Ср: 08:00-23:00; Чт: 08:00-23:00; Пт: 08:00-23:00; Сб: 08:00-23:00; Вс: 08:00-23:00 (Время продажи алкоголя ограничено.),+03:00,4.5,4,88002222002,,,,,,http://bristol.ru,,,,,,,,,,,,https://vk.com/bristol_retail,,,,,,,,,https://t.me/bristolretail,,,,,,,,,70000001036443337,55.83111,37.238643,70030076136705288,,,635,70000001018898719,Бристоль,магазин у дома,Продуктовые магазины,shop,2,6,2026-07-07T13:55:41Z,,0,32,https://2gis.com/firm/70000001036443337,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Бристоль,магазин у дома,Продуктовые магазины; Алкогольные напитки,"улица Свердлова, 9",1 этаж,601021,Красный Октябрь м-н,,Киржач,Киржачский район,Владимирская область,Россия,Пн: 08:00-22:00; Вт: 08:00-22:00; Ср: 08:00-22:00; Чт: 08:00-22:00; Пт: 08:00-22:00; Сб: 08:00-22:00; Вс: 08:00-22:00 (Время продажи алкоголя ограничено.),+03:00,4.8,12,88002222002,,,,,,http://bristol.ru,,,,,,,,,,,,https://vk.com/bristol_retail,,,,,,,,,https://t.me/bristolretail,,,,,,,,,70000001036429564,56.11725,38.883141,4504235283262026,,,635,70000001018898719,Бристоль,магазин у дома,Продуктовые магазины,shop,2,4,2026-07-07T13:55:15Z,,0,32,https://2gis.com/firm/70000001036429564,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Бристоль,магазин у дома,Продуктовые магазины; Алкогольные напитки,"Октябрьская улица, 2",1 этаж,143402,Тёплый бетон м-н,,Красногорск,Красногорск городской округ,Московская область,Россия,Пн: 08:00-23:00; Вт: 08:00-23:00; Ср: 08:00-23:00; Чт: 08:00-23:00; Пт: 08:00-23:00; Сб: 08:00-23:00; Вс: 08:00-23:00 (Время продажи алкоголя ограничено.),+03:00,4.7,27,88002222002,,,,,,http://bristol.ru,,,,,,,,,,,,https://vk.com/bristol_retail,,,,,,,,,https://t.me/bristolretail,,,,,,,,,70000001036261307,55.821511,37.337349,4504235282958038,,,635,70000001018898719,Бристоль,магазин у дома,Продуктовые магазины,shop,2,4,2026-07-07T13:55:35Z,,0,32,https://2gis.com/firm/70000001036261307,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Бристоль,магазин у дома,Продуктовые магазины; Алкогольные напитки,"Школьная улица, 23",1 этаж,141281,,,Ивантеевка,Пушкинский городской округ,Московская область,Россия,Пн: 08:00-23:00; Вт: 08:00-23:00; Ср: 08:00-23:00; Чт: 08:00-23:00; Пт: 08:00-23:00; Сб: 08:00-23:00; Вс: 08:00-23:00 (Время продажи алкоголя ограничено.),+03:00,4.7,15,88002222002,,,,,,http://bristol.ru,,,,,,,,,,,,https://vk.com/bristol_retail,,,,,,,,,https://t.me/bristolretail,,,,,,,,,70000001036072343,55.970818,37.944286,4504235282637211,,,635,70000001018898719,Бристоль,магазин у дома,Продуктовые магазины,shop,2,4,2026-07-07T13:55:17Z,,0,32,https://2gis.com/firm/70000001036072343,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Бристоль,магазин у дома,Продуктовые магазины; Алкогольные напитки,"Ломоносовский проспект, 7 к1",цокольный этаж,119261,,Гагаринский,Москва,,Москва,Россия,Пн: 08:00-23:00; Вт: 08:00-23:00; Ср: 08:00-23:00; Чт: 08:00-23:00; Пт: 08:00-23:00; Сб: 08:00-23:00; Вс: 08:00-23:00 (Время продажи алкоголя ограничено.),+03:00,4.7,25,88002222002,,,,,,http://bristol.ru,,,,,,,,,,,,https://vk.com/bristol_retail,,,,,,,,,https://t.me/bristolretail,,,,,,,,,70000001035855330,55.686341,37.547122,4504235282569177,,,635,70000001018898719,Бристоль,магазин у дома,Продуктовые магазины,shop,2,4,2026-07-07T13:55:44Z,,0,32,https://2gis.com/firm/70000001035855330,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Бристоль,магазин у дома,Продуктовые магазины; Алкогольные напитки,"Краснопрудная улица, 7-9",1 этаж,107140,,Красносельский,Москва,,Москва,Россия,Пн: 08:00-23:00; Вт: 08:00-23:00; Ср: 08:00-23:00; Чт: 08:00-23:00; Пт: 08:00-23:00; Сб: 08:00-23:00; Вс: 08:00-23:00 (Время продажи алкоголя ограничено.),+03:00,4.7,42,88002222002,,,,,,http://bristol.ru,,,,,,,,,,,,https://vk.com/bristol_retail,,,,,,,,,https://t.me/bristolretail,,,,,,,,,70000001035775564,55.778749,37.663691,4504235282652566,,,635,70000001018898719,Бристоль,магазин у дома,Продуктовые магазины,shop,2,4,2026-07-07T13:55:09Z,,0,32,https://2gis.com/firm/70000001035775564,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Бристоль,магазин у дома,Продуктовые магазины; Алкогольные напитки,"улица Гиляровского, 39 ст3",цокольный этаж,129110,,Мещанский,Москва,,Москва,Россия,Пн: 08:00-23:00; Вт: 08:00-23:00; Ср: 08:00-23:00; Чт: 08:00-23:00; Пт: 08:00-23:00; Сб: 08:00-23:00; Вс: 08:00-23:00 (Время продажи алкоголя ограничено.),+03:00,4.0,8,88002222002,,,,,,http://bristol.ru,,,,,,,,,,,,https://vk.com/bristol_retail,,,,,,,,,https://t.me/bristolretail,,,,,,,,,70000001035648139,55.783873,37.632281,4504235282659568,,,635,70000001018898719,Бристоль,магазин у дома,Продуктовые магазины,shop,2,4,2026-07-07T13:55:22Z,,0,32,https://2gis.com/firm/70000001035648139,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Бристоль,магазин у дома,Продуктовые магазины; Алкогольные напитки,"Можайское шоссе, 9",1 этаж,121471,,Можайский,Москва,,Москва,Россия,Пн: 08:00-23:00; Вт: 08:00-23:00; Ср: 08:00-23:00; Чт: 08:00-23:00; Пт: 08:00-23:00; Сб: 08:00-23:00; Вс: 08:00-23:00 (Время продажи алкоголя ограничено.),+03:00,4.2,8,88002222002,,,,,,http://bristol.ru,,,,,,,,,,,,https://vk.com/bristol_retail,,,,,,,,,https://t.me/bristolretail,,,,,,,,,70000001035542607,55.720414,37.437365,4504235282619999,,,635,70000001018898719,Бристоль,магазин у дома,Продуктовые магазины,shop,2,4,2026-07-07T13:55:33Z,,0,32,https://2gis.com/firm/70000001035542607,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Бристоль,магазин у дома,Продуктовые магазины; Алкогольные напитки,"7-й квартал, 5в",1 этаж,140080,2-й м-н,,Лыткарино,Лыткарино городской округ,Московская область,Россия,Пн: 08:00-23:00; Вт: 08:00-23:00; Ср: 08:00-23:00; Чт: 08:00-23:00; Пт: 08:00-23:00; Сб: 08:00-23:00; Вс: 08:00-23:00 (Время продажи алкоголя ограничено.),+03:00,4.9,15,88002222002,,,,,,http://bristol.ru,,,,,,,,,,,,https://vk.com/bristol_retail,,,,,,,,,https://t.me/bristolretail,,,,,,,,,70000001035451127,55.582411,37.899322,70030076170573393,,,635,70000001018898719,Бристоль,магазин у дома,Продуктовые магазины,shop,2,4,2026-07-07T13:55:33Z,,0,32,https://2gis.com/firm/70000001035451127,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Бристоль,магазин у дома,Продуктовые магазины; Алкогольные напитки,"Комсомольская улица, 3",1 этаж,141109,Заречный м-н,,Щёлково,Щёлково городской округ,Московская область,Россия,Пн: 08:00-23:00; Вт: 08:00-23:00; Ср: 08:00-23:00; Чт: 08:00-23:00; Пт: 08:00-23:00; Сб: 08:00-23:00; Вс: 08:00-23:00 (Время продажи алкоголя ограничено.),+03:00,5.0,7,88002222002,,,,,,http://bristol.ru,,,,,,,,,,,,https://vk.com/bristol_retail,,,,,,,,,https://t.me/bristolretail,,,,,,,,,70000001035396570,55.92952,37.992023,4504235282636102,,,635,70000001018898719,Бристоль,магазин у дома,Продуктовые магазины,shop,2,4,2026-07-07T13:55:11Z,,0,32,https://2gis.com/firm/70000001035396570,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Бристоль,магазин у дома,Продуктовые магазины; Алкогольные напитки,"Космодемьянская улица, 15Б",,141109,Заречный м-н,,Щёлково,Щёлково городской округ,Московская область,Россия,Пн: 08:00-23:00; Вт: 08:00-23:00; Ср: 08:00-23:00; Чт: 08:00-23:00; Пт: 08:00-23:00; Сб: 08:00-23:00; Вс: 08:00-23:00 (Время продажи алкоголя ограничено.),+03:00,4.3,7,88002222002,,,,,,http://bristol.ru,,,,,,,,,,,,https://vk.com/bristol_retail,,,,,,,,,https://t.me/bristolretail,,,,,,,,,70000001035396512,55.93033,37.999426,70030076147459876,,,635,70000001018898719,Бристоль,магазин у дома,Продуктовые магазины,shop,2,5,2026-07-07T13:55:41Z,,0,32,https://2gis.com/firm/70000001035396512,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Бристоль,магазин у дома,Продуктовые магазины; Алкогольные напитки,"Трудовая улица, 6",1 этаж,141281,,,Ивантеевка,Пушкинский городской округ,Московская область,Россия,Пн: 08:00-23:00; Вт: 08:00-23:00; Ср: 08:00-23:00; Чт: 08:00-23:00; Пт: 08:00-23:00; Сб: 08:00-23:00; Вс: 08:00-23:00 (Время продажи алкоголя ограничено.),+03:00,4.7,26,88002222002,,,,,,http://bristol.ru,,,,,,,,,,,,https://vk.com/bristol_retail,,,,,,,,,https://t.me/bristolretail,,,,,,,,,70000001035266011,55.969923,37.933693,4504235282637029,,,635,70000001018898719,Бристоль,магазин у дома,Продуктовые магазины,shop,2,4,2026-07-07T13:55:45Z,,0,32,https://2gis.com/firm/70000001035266011,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Бристоль,магазин у дома,Продуктовые магазины; Алкогольные напитки,"улица Мира, 18",1 этаж,144007,Южный м-н,,Электросталь,Электросталь городской округ,Московская область,Россия,Пн: 08:00-23:00; Вт: 08:00-23:00; Ср: 08:00-23:00; Чт: 08:00-23:00; Пт: 08:00-23:00; Сб: 08:00-23:00; Вс: 08:00-23:00 (Время продажи алкоголя ограничено.),+03:00,4.7,32,88002222002,,,,,,http://bristol.ru,,,,,,,,,,,,https://vk.com/bristol_retail,,,,,,,,,https://t.me/bristolretail,,,,,,,,,70000001034792444,55.777499,38.444057,4504235283381145,,,635,70000001018898719,Бристоль,магазин у дома,Продуктовые магазины,shop,2,5,2026-07-07T13:55:39Z,,0,32,https://2gis.com/firm/70000001034792444,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Бристоль,магазин у дома,Продуктовые магазины; Алкогольные напитки,"Ясеневая улица, 10 к1",,115561,,Орехово-Борисово Южное,Москва,,Москва,Россия,Пн: 08:00-23:00; Вт: 08:00-23:00; Ср: 08:00-23:00; Чт: 08:00-23:00; Пт: 08:00-23:00; Сб: 08:00-23:00; Вс: 08:00-23:00 (Время продажи алкоголя ограничено.),+03:00,4.8,12,88002222002,,,,,,http://bristol.ru,,,,,,,,,,,,https://vk.com/bristol_retail,,,,,,,,,https://t.me/bristolretail,,,,,,,,,70000001034724343,55.600512,37.720587,4504235282530515,,,635,70000001018898719,Бристоль,магазин у дома,Продуктовые магазины,shop,2,5,2026-07-07T13:55:36Z,,0,32,https://2gis.com/firm/70000001034724343,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Бристоль,магазин у дома,Продуктовые магазины; Алкогольные напитки,"Олимпийская улица, 29",,142821,Новое Ступино м-н,,,Ступино городской округ,Московская область,Россия,Пн: 08:00-23:00; Вт: 08:00-23:00; Ср: 08:00-23:00; Чт: 08:00-23:00; Пт: 08:00-23:00; Сб: 08:00-23:00; Вс: 08:00-23:00 (Время продажи алкоголя ограничено.),+03:00,4.8,20,88002222002,,,,,,http://bristol.ru,,,,,,,,,,,,https://vk.com/bristol_retail,,,,,,,,,https://t.me/bristolretail,,,,,,,,,70000001034681957,55.024189,38.092175,4504235283293294,,,635,70000001018898719,Бристоль,магазин у дома,Продуктовые магазины,shop,2,1,2026-07-07T13:55:13Z,,0,32,https://2gis.com/firm/70000001034681957,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Бристоль,магазин у дома,Продуктовые магазины; Алкогольные напитки,"Полянская улица, 17",1 этаж,140415,Старая Коломна м-н,,Коломна,Коломна городской округ,Московская область,Россия,Пн: 08:00-23:00; Вт: 08:00-23:00; Ср: 08:00-23:00; Чт: 08:00-23:00; Пт: 08:00-23:00; Сб: 08:00-23:00; Вс: 08:00-23:00 (Время продажи алкоголя ограничено.),+03:00,5.0,4,88002222002,,,,,,http://bristol.ru,,,,,,,,,,,,https://vk.com/bristol_retail,,,,,,,,,https://t.me/bristolretail,,,,,,,,,70000001034650996,55.099101,38.775841,4504235283324330,,,635,70000001018898719,Бристоль,магазин у дома,Продуктовые магазины,shop,2,5,2026-07-07T13:55:14Z,,0,32,https://2gis.com/firm/70000001034650996,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Бристоль,магазин у дома,Продуктовые магазины; Алкогольные напитки,"Перовская улица, 10 к1",1 этаж,111524,,Перово,Москва,,Москва,Россия,Пн: 08:00-23:00; Вт: 08:00-23:00; Ср: 08:00-23:00; Чт: 08:00-23:00; Пт: 08:00-23:00; Сб: 08:00-23:00; Вс: 08:00-23:00 (Время продажи алкоголя ограничено.),+03:00,4.9,29,88002222002,,,,,,http://bristol.ru,,,,,,,,,,,,https://vk.com/bristol_retail,,,,,,,,,https://t.me/bristolretail,,,,,,,,,70000001034618957,55.747117,37.760482,4504235282556444,,,635,70000001018898719,Бристоль,магазин у дома,Продуктовые магазины,shop,2,4,2026-07-07T13:55:43Z,,0,32,https://2gis.com/firm/70000001034618957,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Бристоль,магазин у дома,Продуктовые магазины; Алкогольные напитки,"улица Коминтерна, 2 ст1",цокольный этаж,142608,,,Орехово-Зуево,Орехово-Зуевский городской округ,Московская область,Россия,Пн: 08:00-23:00; Вт: 08:00-23:00; Ср: 08:00-23:00; Чт: 08:00-23:00; Пт: 08:00-23:00; Сб: 08:00-23:00; Вс: 08:00-23:00 (Время продажи алкоголя ограничено.),+03:00,3.6,2,88002222002,,,,,,http://bristol.ru,,,,,,,,,,,,https://vk.com/bristol_retail,,,,,,,,,https://t.me/bristolretail,,,,,,,,,70000001034518003,55.808164,38.956567,4504235283387733,,,635,70000001018898719,Бристоль,магазин у дома,Продуктовые магазины,shop,2,4,2026-07-07T13:55:51Z,,0,32,https://2gis.com/firm/70000001034518003,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Бристоль,магазин у дома,Продуктовые магазины; Алкогольные напитки,"Станционная площадь, 22",,141060,Болшево м-н,,Королёв,Королёв городской округ,Московская область,Россия,Пн: 08:00-23:00; Вт: 08:00-23:00; Ср: 08:00-23:00; Чт: 08:00-23:00; Пт: 08:00-23:00; Сб: 08:00-23:00; Вс: 08:00-23:00 (Время продажи алкоголя ограничено.),+03:00,4.8,41,88002222002,,,,,,http://bristol.ru,,,,,,,,,,,,https://vk.com/bristol_retail,,,,,,,,,https://t.me/bristolretail,,,,,,,,,70000001034517880,55.926844,37.85936,4504235283117559,,,635,70000001018898719,Бристоль,магазин у дома,Продуктовые магазины,shop,2,6,2026-07-07T13:55:11Z,,0,32,https://2gis.com/firm/70000001034517880,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Бристоль,магазин у дома,Продуктовые магазины; Алкогольные напитки,"улица Болдырева, 2",1 этаж,141070,Подлипки м-н,,Королёв,Королёв городской округ,Московская область,Россия,Пн: 08:00-23:00; Вт: 08:00-23:00; Ср: 08:00-23:00; Чт: 08:00-23:00; Пт: 08:00-23:00; Сб: 08:00-23:00; Вс: 08:00-23:00 (Время продажи алкоголя ограничено.),+03:00,4.9,14,88002222002,,,,,,http://bristol.ru,,,,,,,,,,,,https://vk.com/bristol_retail,,,,,,,,,https://t.me/bristolretail,,,,,,,,,70000001034517874,55.921145,37.822941,4504235282612452,,,635,70000001018898719,Бристоль,магазин у дома,Продуктовые магазины,shop,2,5,2026-07-07T13:56:01Z,,0,32,https://2gis.com/firm/70000001034517874,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Бристоль,магазин у дома,Продуктовые магазины; Алкогольные напитки,"улица Гагарина, 12/14",1 этаж,141079,Подлипки м-н,,Королёв,Королёв городской округ,Московская область,Россия,Пн: 08:00-23:00; Вт: 08:00-23:00; Ср: 08:00-23:00; Чт: 08:00-23:00; Пт: 08:00-23:00; Сб: 08:00-23:00; Вс: 08:00-23:00 (Время продажи алкоголя ограничено.),+03:00,5.0,2,88002222002,,,,,,http://bristol.ru,,,,,,,,,,,,https://vk.com/bristol_retail,,,,,,,,,https://t.me/bristolretail,,,,,,,,,70000001034517864,55.917284,37.805744,4504235283029130,,,635,70000001018898719,Бристоль,магазин у дома,Продуктовые магазины,shop,2,5,2026-07-07T13:55:09Z,,0,32,https://2gis.com/firm/70000001034517864,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Бристоль,магазин у дома,Продуктовые магазины; Алкогольные напитки,"улица Механизаторов, 55а",,140304,,,Егорьевск,Егорьевск муниципальный округ,Московская область,Россия,Пн: 08:00-23:00; Вт: 08:00-23:00; Ср: 08:00-23:00; Чт: 08:00-23:00; Пт: 08:00-23:00; Сб: 08:00-23:00; Вс: 08:00-23:00 (Время продажи алкоголя ограничено.),+03:00,4.9,14,88002222002,,,,,,http://bristol.ru,,,,,,,,,,,,https://vk.com/bristol_retail,,,,,,,,,https://t.me/bristolretail,,,,,,,,,70000001034517736,55.366934,39.079329,70030076373409074,,,635,70000001018898719,Бристоль,магазин у дома,Продуктовые магазины,shop,2,6,2026-07-07T13:55:40Z,,0,32,https://2gis.com/firm/70000001034517736,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Бристоль,магазин у дома,Продуктовые магазины; Алкогольные напитки,"улица Дугина, 28/12",,140186,Гудкова м-н,,Жуковский,Жуковский городской округ,Московская область,Россия,Пн: 08:00-23:00; Вт: 08:00-23:00; Ср: 08:00-23:00; Чт: 08:00-23:00; Пт: 08:00-23:00; Сб: 08:00-23:00; Вс: 08:00-23:00 (Время продажи алкоголя ограничено.),+03:00,4.8,32,88002222002,,,,,,http://bristol.ru,,,,,,,,,,,,https://vk.com/bristol_retail,,,,,,,,,https://t.me/bristolretail,,,,,,,,,70000001033797561,55.599223,38.090336,4504235282878448,,,635,70000001018898719,Бристоль,магазин у дома,Продуктовые магазины,shop,2,4,2026-07-07T13:55:25Z,,0,32,https://2gis.com/firm/70000001033797561,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
